Time | ID | Traffic Light | Group | Vehicles
11:51:56 | 55015 | Красный | 3 | 1
11:51:58 | 55036 | Красный | 3 | 1
11:53:29 | 55578 | Зеленый | 2 | 0
11:53:30 | 55577 | Зеленый | 2 | 0
11:53:58 | 55801 | Зеленый | 2 | 0
11:53:59 | 55813 | Зеленый | 2 | 1
11:55:21 | 56472 | Зеленый | 1 | 0
11:58:20 | 57114 | Зеленый | 1 | 0
11:59:02 | 57409 | Зеленый | 1 | 1
12:02:32 | 58384 | Зеленый | 1 | 1
12:05:07 | 59457 | Зеленый | 1 | 1
12:05:47 | 59533 | Красный | 2 | 0
12:05:47 | 59526 | Красный | 2 | 0
12:05:49 | 59649 | Красный | 3 | 0
12:06:49 | 60104 | Зеленый | 1 | 0
12:08:17 | 60759 | Зеленый | 2 | 0
12:11:09 | 62067 | Зеленый | 1 | 0
12:11:41 | 62239 | Зеленый | 1 | 1
12:12:15 | 62491 | Зеленый | 2 | 1
12:12:17 | 62502 | Зеленый | 3 | 1
12:13:23 | 63154 | Зеленый | 6 | 1
12:14:26 | 63435 | Красный | 3 | 1
12:14:26 | 63438 | Красный | 3 | 1
12:14:29 | 63453 | Красный | 4 | 0
12:14:45 | 63434 | Красный | 1 | 0
12:14:48 | 63526 | Красный | 2 | 0
12:14:49 | 63550 | Красный | 3 | 0
12:16:00 | 63807 | Зеленый | 1 | 1
12:16:38 | 64016 | Зеленый | 1 | 1
12:16:41 | 64041 | Зеленый | 2 | 1
12:16:41 | 64043 | Зеленый | 2 | 1
12:16:43 | 64063 | Зеленый | 2 | 2
12:17:38 | 64438 | Зеленый | 2 | 1
12:19:51 | 64867 | Зеленый | 2 | 0
12:19:52 | 64869 | Зеленый | 2 | 0
12:20:00 | 65339 | Зеленый | 2 | 0
12:20:01 | 65350 | Зеленый | 4 | 0
12:24:04 | 66791 | Красный | 3 | 1
12:24:27 | 66969 | Зеленый | 1 | 0
12:26:30 | 67759 | Зеленый | 2 | 0
12:26:47 | 67844 | Зеленый | 3 | 0
12:27:16 | 67990 | Зеленый | 4 | 0
12:27:17 | 67994 | Зеленый | 2 | 0
12:27:18 | 68001 | Красный | 2 | 0
12:27:19 | 68011 | Красный | 4 | 0
12:28:53 | 68626 | Зеленый | 4 | 0
12:28:54 | 68538 | Зеленый | 3 | 0
12:28:54 | 68138 | Зеленый | 3 | 0
12:28:55 | 68289 | Зеленый | 3 | 0
12:29:20 | 68820 | Зеленый | 1 | 0
12:31:11 | 69502 | Зеленый | 1 | 0
12:31:17 | 69552 | Зеленый | 2 | 0
12:33:06 | 69886 | Зеленый | 1 | 1
12:33:33 | 70218 | Зеленый | 1 | 1
12:34:46 | 70696 | Зеленый | 2 | 1
12:34:46 | 70671 | Зеленый | 3 | 1
12:35:17 | 71104 | Зеленый | 3 | 1
12:35:18 | 71119 | Зеленый | 3 | 1
12:35:19 | 71123 | Зеленый | 3 | 2
12:35:53 | 71459 | Красный | 2 | 1
12:36:27 | 71630 | Красный | 2 | 1
12:37:12 | 71874 | Красный | 2 | 0
12:37:13 | 71805 | Красный | 2 | 0
12:37:48 | 72285 | Зеленый | 1 | 0
12:38:15 | 72488 | Зеленый | 1 | 0
12:38:17 | 72498 | Зеленый | 2 | 0
12:38:19 | 72513 | Зеленый | 2 | 0
12:39:16 | 72902 | Зеленый | 3 | 0
12:39:18 | 73006 | Зеленый | 4 | 1
12:39:18 | 72960 | Зеленый | 3 | 1
12:39:19 | 72957 | Зеленый | 3 | 0
12:39:19 | 73012 | Зеленый | 4 | 0
12:39:19 | 73016 | Зеленый | 4 | 0
12:39:20 | 73020 | Зеленый | 4 | 0
12:39:21 | 73029 | Зеленый | 4 | 0
12:39:22 | 73044 | Зеленый | 3 | 0
12:39:23 | 73062 | Зеленый | 3 | 1
12:39:24 | 73072 | Зеленый | 4 | 0
12:39:24 | 73082 | Зеленый | 5 | 0
12:40:03 | 73430 | Зеленый | 2 | 0
12:40:05 | 73454 | Зеленый | 6 | 0
12:40:08 | 73482 | Зеленый | 8 | 0
12:40:08 | 73483 | Зеленый | 5 | 0
12:40:21 | 73549 | Красный | 7 | 0
12:40:22 | 73553 | Красный | 7 | 0
12:40:26 | 73577 | Красный | 4 | 1
12:40:52 | 73750 | Красный | 1 | 0
12:41:47 | 73873 | Зеленый | 1 | 0
12:41:49 | 74159 | Зеленый | 1 | 0
12:42:31 | 74504 | Зеленый | 1 | 0
12:42:40 | 74526 | Зеленый | 1 | 0
12:43:56 | 75252 | Зеленый | 1 | 0
12:44:00 | 75293 | Зеленый | 2 | 0
12:44:01 | 75298 | Зеленый | 3 | 0
12:44:02 | 75309 | Зеленый | 2 | 0
12:44:19 | 75434 | Зеленый | 3 | 0
12:44:22 | 75466 | Зеленый | 2 | 0
12:44:23 | 75472 | Зеленый | 3 | 0
12:44:37 | 75607 | Зеленый | 4 | 0
12:46:15 | 75784 | Зеленый | 3 | 1
12:46:17 | 75861 | Зеленый | 2 | 1
12:46:18 | 76254 | Зеленый | 2 | 1
12:46:19 | 76262 | Зеленый | 2 | 1
12:46:20 | 76264 | Зеленый | 1 | 1
12:46:20 | 76265 | Зеленый | 2 | 1
12:46:45 | 76419 | Зеленый | 1 | 1
12:46:52 | 76449 | Зеленый | 1 | 1
12:49:49 | 77514 | Красный | 3 | 0
12:50:05 | 77457 | Красный | 2 | 0
12:50:05 | 77693 | Красный | 2 | 0
12:51:36 | 78221 | Зеленый | 2 | 0
12:51:36 | 78288 | Зеленый | 3 | 0
12:51:37 | 78261 | Зеленый | 2 | 0
12:52:30 | 78713 | Зеленый | 5 | 0
12:53:35 | 79210 | Красный | 1 | 0
12:54:29 | 79484 | Красный | 1 | 0
12:54:48 | 79635 | Зеленый | 1 | 1
12:56:00 | 80136 | Зеленый | 3 | 1
12:56:00 | 80165 | Зеленый | 4 | 1
12:56:01 | 80175 | Зеленый | 3 | 1
12:56:01 | 80143 | Зеленый | 3 | 1
12:56:04 | 80200 | Зеленый | 4 | 2
12:56:04 | 80203 | Зеленый | 4 | 2
12:56:05 | 80210 | Зеленый | 3 | 1
12:57:01 | 80525 | Зеленый | 2 | 2
12:57:37 | 80789 | Зеленый | 2 | 1
12:57:38 | 80794 | Зеленый | 2 | 1
12:57:39 | 80801 | Зеленый | 2 | 1
12:58:12 | 80893 | Красный | 1 | 0
12:59:11 | 80950 | Зеленый | 2 | 0
12:59:15 | 81208 | Зеленый | 2 | 0
12:59:17 | 81220 | Зеленый | 2 | 1
12:59:18 | 81227 | Зеленый | 2 | 1
13:02:41 | 82801 | Красный | 1 | 0
13:03:17 | 83208 | Красный | 1 | 0
13:04:02 | 83539 | Зеленый | 1 | 0
13:04:53 | 83961 | Зеленый | 1 | 0
13:04:55 | 83986 | Зеленый | 1 | 0
13:05:03 | 83993 | Зеленый | 1 | 0
13:07:28 | 84711 | Зеленый | 1 | 1
13:09:14 | 85681 | Зеленый | 2 | 1
13:09:14 | 85677 | Зеленый | 2 | 1
13:10:06 | 86113 | Зеленый | 1 | 1
13:11:52 | 87102 | Зеленый | 5 | 0
13:11:52 | 86617 | Зеленый | 5 | 0
13:11:53 | 86841 | Зеленый | 4 | 0
13:11:53 | 87058 | Зеленый | 4 | 0
13:11:54 | 87227 | Зеленый | 4 | 1
13:11:56 | 87252 | Зеленый | 5 | 1
13:11:57 | 87261 | Зеленый | 6 | 1
13:11:57 | 87241 | Зеленый | 6 | 1
13:11:58 | 87291 | Зеленый | 6 | 1
13:11:59 | 87292 | Зеленый | 6 | 1
13:11:59 | 87297 | Зеленый | 8 | 1
13:12:00 | 87313 | Зеленый | 7 | 1
13:12:01 | 87324 | Зеленый | 8 | 1
13:12:04 | 87373 | Зеленый | 3 | 1
13:12:06 | 87393 | Зеленый | 3 | 1
13:12:06 | 87404 | Зеленый | 3 | 1
13:12:14 | 87490 | Зеленый | 4 | 1
13:12:24 | 87564 | Зеленый | 3 | 1
13:12:59 | 88068 | Зеленый | 3 | 1
13:13:00 | 88088 | Зеленый | 3 | 1
13:15:19 | 89401 | Красный | 2 | 1
13:15:53 | 89516 | Красный | 3 | 0
13:16:59 | 90151 | Зеленый | 2 | 0
13:17:01 | 90186 | Зеленый | 3 | 0
13:17:02 | 90201 | Зеленый | 3 | 0
13:17:02 | 90159 | Зеленый | 3 | 0
13:17:13 | 90260 | Зеленый | 3 | 0
13:17:13 | 90243 | Зеленый | 3 | 0
13:18:54 | 91098 | Зеленый | 1 | 0
13:20:03 | 91388 | Красный | 3 | 1
13:20:04 | 91433 | Красный | 3 | 0
13:20:54 | 91736 | Зеленый | 2 | 1
13:20:55 | 91739 | Зеленый | 2 | 1
13:21:32 | 91968 | Зеленый | 3 | 1
13:21:33 | 91974 | Зеленый | 1 | 1
13:21:33 | 92013 | Зеленый | 2 | 1
13:21:33 | 92014 | Зеленый | 2 | 1
13:21:34 | 92016 | Зеленый | 4 | 1
13:21:34 | 92019 | Зеленый | 4 | 2
13:21:35 | 92020 | Зеленый | 4 | 1
13:21:35 | 92021 | Зеленый | 3 | 1
13:21:36 | 92026 | Зеленый | 4 | 1
13:21:37 | 92029 | Зеленый | 3 | 1
13:21:37 | 92032 | Зеленый | 2 | 1
13:22:01 | 92119 | Зеленый | 3 | 1
13:22:54 | 92592 | Зеленый | 3 | 1
13:22:55 | 92608 | Зеленый | 3 | 1
13:22:55 | 92616 | Зеленый | 3 | 1
13:22:57 | 92623 | Зеленый | 3 | 1
13:24:15 | 93143 | Красный | 1 | 1
13:25:30 | 93345 | Зеленый | 4 | 0
13:25:31 | 93347 | Зеленый | 4 | 0
13:25:31 | 93343 | Зеленый | 4 | 0
13:25:32 | 93381 | Зеленый | 4 | 0
13:25:36 | 93560 | Зеленый | 3 | 0
13:29:00 | 94630 | Красный | 3 | 1
13:30:35 | 94481 | Зеленый | 3 | 1
13:30:35 | 94492 | Зеленый | 3 | 1
13:31:24 | 95566 | Зеленый | 2 | 1
13:31:58 | 95808 | Зеленый | 3 | 1
13:34:08 | 96135 | Зеленый | 2 | 0
13:34:09 | 96141 | Зеленый | 2 | 0
13:34:20 | 96398 | Зеленый | 3 | 0
13:34:21 | 96451 | Зеленый | 3 | 0
13:34:21 | 96457 | Зеленый | 5 | 0
13:34:22 | 96464 | Зеленый | 3 | 0
13:34:22 | 96458 | Зеленый | 3 | 0
13:34:24 | 96479 | Зеленый | 3 | 0
13:34:24 | 96473 | Зеленый | 3 | 0
13:34:25 | 96472 | Зеленый | 3 | 1
13:34:31 | 96545 | Зеленый | 2 | 0
13:34:31 | 96552 | Зеленый | 3 | 0
13:35:24 | 97044 | Зеленый | 1 | 0
13:36:13 | 97537 | Красный | 1 | 0
13:36:16 | 97553 | Красный | 2 | 0
13:37:21 | 97929 | Зеленый | 1 | 0
13:37:55 | 98214 | Зеленый | 1 | 1
13:38:28 | 98405 | Зеленый | 2 | 1
13:38:39 | 98475 | Зеленый | 3 | 1
13:38:39 | 98482 | Зеленый | 4 | 1
13:38:40 | 98438 | Зеленый | 3 | 1
13:38:42 | 98497 | Зеленый | 3 | 1
13:39:09 | 98587 | Зеленый | 4 | 2
13:40:42 | 99012 | Зеленый | 1 | 1
13:40:46 | 98905 | Зеленый | 2 | 1
13:41:11 | 99577 | Зеленый | 1 | 1
13:42:02 | 100098 | Зеленый | 2 | 1
13:42:02 | 100103 | Зеленый | 6 | 1
13:42:03 | 100110 | Зеленый | 6 | 1
13:42:18 | 100292 | Зеленый | 4 | 1
13:42:22 | 100337 | Зеленый | 2 | 1
13:42:22 | 100346 | Зеленый | 3 | 1
13:42:23 | 100349 | Зеленый | 4 | 1
13:42:23 | 100353 | Зеленый | 4 | 1
13:42:39 | 100441 | Зеленый | 4 | 1
13:42:49 | 100603 | Зеленый | 5 | 1
13:45:35 | 101857 | Зеленый | 1 | 1
13:47:27 | 102442 | Зеленый | 3 | 0
13:47:28 | 102440 | Зеленый | 2 | 0
13:47:28 | 102553 | Зеленый | 3 | 0
13:47:29 | 102562 | Зеленый | 4 | 0
13:47:29 | 102561 | Зеленый | 4 | 0
13:47:30 | 102573 | Зеленый | 4 | 0
13:47:31 | 102584 | Зеленый | 4 | 0
13:47:32 | 102600 | Зеленый | 4 | 0
13:49:10 | 103164 | Зеленый | 2 | 1
13:49:15 | 103202 | Зеленый | 2 | 1
13:49:21 | 103255 | Зеленый | 3 | 1
13:50:11 | 103482 | Красный | 1 | 0
13:50:44 | 103714 | Зеленый | 1 | 1
13:52:29 | 104260 | Зеленый | 2 | 2
13:52:29 | 104101 | Зеленый | 2 | 2
13:52:29 | 104318 | Зеленый | 3 | 1
13:52:30 | 104321 | Зеленый | 3 | 1
13:53:58 | 104736 | Зеленый | 3 | 1
13:54:00 | 104652 | Зеленый | 3 | 0
13:54:02 | 104650 | Зеленый | 3 | 0
13:54:48 | 105227 | Зеленый | 1 | 2
13:54:49 | 105234 | Зеленый | 1 | 2
13:55:10 | 105433 | Зеленый | 1 | 1
13:57:25 | 106304 | Зеленый | 3 | 1
13:57:28 | 106237 | Зеленый | 3 | 1
13:57:29 | 106263 | Зеленый | 3 | 1
14:00:16 | 107669 | Зеленый | 1 | 1
14:00:17 | 107692 | Зеленый | 1 | 2
14:02:08 | 108461 | Зеленый | 1 | 1
14:03:34 | 108814 | Зеленый | 1 | 1
14:04:13 | 109390 | Зеленый | 1 | 1
14:05:33 | 110102 | Зеленый | 2 | 1
14:05:37 | 110190 | Зеленый | 2 | 1
14:06:47 | 110572 | Зеленый | 2 | 2
14:06:51 | 110342 | Зеленый | 2 | 1
14:10:11 | 111844 | Красный | 2 | 0
14:10:11 | 111843 | Красный | 2 | 0
14:10:15 | 111887 | Красный | 2 | 0
14:11:01 | 112249 | Зеленый | 3 | 0
14:11:17 | 112259 | Зеленый | 1 | 1
14:12:21 | 112999 | Зеленый | 3 | 2
14:12:26 | 113064 | Зеленый | 3 | 1
14:14:13 | 113824 | Красный | 1 | 0
14:14:15 | 113941 | Красный | 3 | 0
14:14:19 | 113940 | Красный | 3 | 0
14:14:22 | 113967 | Красный | 2 | 0
14:14:50 | 114219 | Красный | 1 | 0
14:15:24 | 114497 | Зеленый | 1 | 1
14:15:30 | 114561 | Зеленый | 3 | 1
14:15:31 | 114565 | Зеленый | 2 | 1
14:15:31 | 114571 | Зеленый | 2 | 1
14:15:32 | 114573 | Зеленый | 3 | 1
14:15:36 | 114617 | Зеленый | 5 | 1
14:15:37 | 114620 | Зеленый | 4 | 2
14:15:38 | 114627 | Зеленый | 4 | 1
14:15:39 | 114643 | Зеленый | 3 | 1
14:15:40 | 114663 | Зеленый | 2 | 1
14:16:47 | 115189 | Зеленый | 2 | 1
14:16:49 | 115252 | Зеленый | 3 | 1
14:16:50 | 115261 | Зеленый | 2 | 1
