Time | ID | Traffic Light | Group | Vehicles
09:51:11 | 15759 | Зеленый | 2 | 1
09:51:36 | 15990 | Зеленый | 1 | 1
09:52:18 | 16244 | Зеленый | 4 | 2
09:52:20 | 16266 | Зеленый | 3 | 1
09:52:22 | 16278 | Зеленый | 1 | 1
09:52:22 | 16281 | Зеленый | 2 | 1
09:53:01 | 16607 | Красный | 3 | 1
09:53:03 | 16606 | Красный | 3 | 1
09:53:44 | 16888 | Зеленый | 1 | 0
09:56:49 | 18416 | Зеленый | 1 | 1
09:57:05 | 18548 | Зеленый | 1 | 1
09:58:18 | 19330 | Зеленый | 1 | 1
09:58:36 | 19542 | Зеленый | 3 | 1
09:58:38 | 19572 | Зеленый | 4 | 1
10:02:26 | 21304 | Красный | 6 | 1
10:02:27 | 21309 | Красный | 4 | 0
10:02:27 | 21311 | Красный | 5 | 0
10:02:58 | 21551 | Зеленый | 8 | 0
10:02:59 | 21546 | Зеленый | 8 | 0
10:02:59 | 21396 | Зеленый | 9 | 0
10:03:00 | 21403 | Зеленый | 8 | 0
10:03:00 | 21618 | Зеленый | 8 | 1
10:03:00 | 21487 | Зеленый | 8 | 2
10:03:01 | 21498 | Зеленый | 7 | 2
10:03:02 | 21419 | Зеленый | 8 | 1
10:03:03 | 21638 | Зеленый | 7 | 1
10:03:04 | 21658 | Зеленый | 7 | 1
10:03:05 | 21663 | Зеленый | 7 | 1
10:03:06 | 21676 | Зеленый | 8 | 1
10:03:07 | 21686 | Зеленый | 9 | 1
10:03:20 | 21827 | Зеленый | 1 | 1
10:04:47 | 22520 | Зеленый | 2 | 1
10:06:01 | 22890 | Зеленый | 1 | 0
10:06:32 | 23222 | Зеленый | 1 | 0
10:08:29 | 23947 | Красный | 1 | 0
10:08:30 | 24003 | Красный | 2 | 0
10:08:31 | 24007 | Красный | 2 | 0
10:09:42 | 24583 | Зеленый | 1 | 1
10:15:04 | 26565 | Зеленый | 4 | 0
10:15:04 | 26569 | Зеленый | 4 | 0
10:15:06 | 26590 | Зеленый | 4 | 0
10:15:06 | 26594 | Зеленый | 5 | 0
10:15:08 | 26607 | Зеленый | 4 | 0
10:15:09 | 26614 | Зеленый | 5 | 0
10:15:13 | 26543 | Зеленый | 3 | 0
10:15:13 | 26558 | Зеленый | 2 | 0
10:18:08 | 27926 | Зеленый | 3 | 0
10:18:09 | 27935 | Зеленый | 2 | 0
10:18:09 | 27938 | Зеленый | 3 | 0
10:18:11 | 27965 | Зеленый | 3 | 0
10:18:12 | 27969 | Зеленый | 4 | 0
10:18:12 | 27946 | Зеленый | 3 | 0
10:18:12 | 27609 | Зеленый | 3 | 0
10:18:12 | 27972 | Зеленый | 4 | 0
10:18:13 | 27976 | Зеленый | 3 | 0
10:18:14 | 27980 | Зеленый | 4 | 0
10:18:15 | 27986 | Зеленый | 4 | 0
10:18:17 | 28003 | Зеленый | 2 | 0
10:18:18 | 28008 | Зеленый | 2 | 0
10:19:37 | 28731 | Зеленый | 5 | 0
10:19:38 | 28737 | Зеленый | 5 | 0
10:19:38 | 28721 | Зеленый | 5 | 0
10:19:38 | 28706 | Зеленый | 5 | 0
10:19:40 | 28760 | Зеленый | 5 | 0
10:19:42 | 28801 | Зеленый | 4 | 1
10:20:48 | 29220 | Красный | 2 | 1
10:20:49 | 29190 | Красный | 2 | 1
10:20:52 | 29231 | Красный | 2 | 0
10:21:19 | 29306 | Зеленый | 1 | 0
10:23:16 | 30171 | Зеленый | 1 | 1
10:24:14 | 30439 | Красный | 6 | 0
10:24:30 | 30576 | Зеленый | 6 | 0
10:24:32 | 30306 | Зеленый | 4 | 0
10:24:32 | 30277 | Зеленый | 4 | 0
10:24:33 | 30595 | Зеленый | 5 | 0
10:24:33 | 30600 | Зеленый | 5 | 0
10:24:34 | 30604 | Зеленый | 6 | 0
10:24:35 | 30592 | Зеленый | 6 | 0
10:24:35 | 30433 | Зеленый | 6 | 0
10:24:35 | 30616 | Зеленый | 7 | 0
10:24:39 | 30638 | Зеленый | 6 | 0
10:24:40 | 30647 | Зеленый | 5 | 0
10:25:22 | 31062 | Зеленый | 3 | 0
10:25:25 | 31099 | Зеленый | 5 | 0
10:25:26 | 31112 | Зеленый | 2 | 0
10:25:38 | 31257 | Зеленый | 4 | 1
10:25:38 | 31264 | Зеленый | 3 | 1
10:27:37 | 32098 | Зеленый | 2 | 1
10:27:41 | 32445 | Зеленый | 2 | 1
10:27:42 | 32454 | Зеленый | 2 | 1
10:27:43 | 32462 | Зеленый | 4 | 1
10:28:41 | 33061 | Зеленый | 2 | 2
10:31:26 | 34256 | Зеленый | 2 | 1
10:31:31 | 34229 | Зеленый | 2 | 1
10:31:34 | 34352 | Зеленый | 2 | 1
10:31:36 | 34371 | Зеленый | 3 | 1
10:31:36 | 34378 | Зеленый | 2 | 1
10:31:36 | 34382 | Зеленый | 3 | 1
10:31:42 | 34433 | Зеленый | 1 | 1
10:33:03 | 34904 | Красный | 2 | 0
10:33:03 | 34897 | Красный | 2 | 0
10:35:36 | 35982 | Зеленый | 2 | 0
10:35:36 | 35980 | Зеленый | 2 | 0
10:35:57 | 36138 | Зеленый | 1 | 0
10:37:15 | 36653 | Зеленый | 2 | 0
10:37:17 | 36664 | Зеленый | 2 | 1
10:37:19 | 36686 | Зеленый | 2 | 1
10:38:46 | 37398 | Зеленый | 2 | 1
10:39:25 | 37704 | Красный | 1 | 1
10:40:22 | 37749 | Зеленый | 1 | 1
10:44:08 | 39590 | Зеленый | 2 | 1
10:44:08 | 39616 | Зеленый | 3 | 1
10:44:10 | 39646 | Зеленый | 3 | 1
10:46:08 | 40590 | Красный | 2 | 1
10:46:09 | 40671 | Красный | 2 | 0
10:46:10 | 40687 | Красный | 2 | 0
10:46:12 | 40689 | Красный | 1 | 0
10:46:12 | 40709 | Красный | 2 | 0
10:46:14 | 40725 | Красный | 2 | 0
10:46:15 | 40736 | Красный | 2 | 1
10:47:08 | 41093 | Зеленый | 1 | 2
10:49:31 | 41982 | Зеленый | 1 | 0
10:50:12 | 42325 | Зеленый | 1 | 1
10:50:56 | 42745 | Зеленый | 1 | 1
10:50:56 | 42791 | Зеленый | 2 | 1
10:51:58 | 43168 | Красный | 1 | 0
10:52:39 | 43397 | Зеленый | 1 | 0
10:55:07 | 44637 | Красный | 1 | 0
10:57:17 | 45883 | Зеленый | 2 | 1
10:57:27 | 46005 | Зеленый | 3 | 1
10:57:27 | 45995 | Зеленый | 2 | 2
10:57:29 | 46019 | Зеленый | 3 | 1
10:58:12 | 46280 | Красный | 1 | 0
10:58:21 | 46347 | Красный | 2 | 0
10:58:32 | 46432 | Красный | 1 | 0
10:58:33 | 46471 | Красный | 1 | 0
10:58:35 | 46488 | Красный | 1 | 0
10:59:20 | 46907 | Зеленый | 2 | 1
10:59:20 | 46938 | Зеленый | 2 | 1
11:01:46 | 48065 | Зеленый | 2 | 0
11:01:49 | 48227 | Зеленый | 3 | 0
11:01:49 | 47903 | Зеленый | 3 | 0
11:01:51 | 48250 | Зеленый | 4 | 0
11:01:53 | 48263 | Зеленый | 4 | 0
11:02:25 | 48496 | Зеленый | 1 | 1
11:05:01 | 49602 | Зеленый | 1 | 0
11:06:09 | 50274 | Зеленый | 3 | 2
11:06:09 | 50285 | Зеленый | 4 | 1
11:06:11 | 50308 | Зеленый | 2 | 1
11:06:11 | 50316 | Зеленый | 3 | 1
11:06:14 | 50349 | Зеленый | 2 | 1
11:06:14 | 50347 | Зеленый | 2 | 1
11:08:09 | 51448 | Красный | 1 | 0
11:09:03 | 51814 | Зеленый | 1 | 0
11:09:45 | 52217 | Зеленый | 2 | 0
11:09:51 | 52293 | Зеленый | 4 | 0
11:09:51 | 52320 | Зеленый | 4 | 0
11:09:57 | 52427 | Зеленый | 5 | 0
11:09:58 | 52423 | Зеленый | 5 | 0
11:14:23 | 54283 | Зеленый | 2 | 1
11:14:23 | 54258 | Зеленый | 1 | 1
11:14:23 | 54317 | Зеленый | 2 | 1
11:15:43 | 54906 | Красный | 1 | 1
11:16:21 | 54946 | Красный | 1 | 1
11:17:18 | 55515 | Зеленый | 2 | 0
11:20:07 | 56579 | Красный | 1 | 0
11:20:08 | 56589 | Красный | 2 | 0
11:24:23 | 58236 | Красный | 2 | 1
11:25:22 | 58316 | Зеленый | 1 | 0
11:25:30 | 58764 | Зеленый | 2 | 2
11:25:31 | 58774 | Зеленый | 2 | 2
11:25:32 | 58787 | Зеленый | 3 | 2
11:25:32 | 58790 | Зеленый | 2 | 2
11:26:03 | 59053 | Зеленый | 3 | 2
11:26:03 | 59054 | Зеленый | 2 | 3
11:26:04 | 59066 | Зеленый | 2 | 2
11:26:05 | 59077 | Зеленый | 2 | 2
11:26:05 | 59079 | Зеленый | 3 | 2
11:28:52 | 60629 | Красный | 5 | 1
11:28:52 | 60505 | Красный | 5 | 1
11:28:53 | 60640 | Красный | 5 | 0
11:28:58 | 60507 | Красный | 4 | 0
11:29:04 | 60719 | Красный | 4 | 1
11:29:20 | 60504 | Зеленый | 2 | 0
11:29:23 | 60834 | Зеленый | 1 | 0
11:29:25 | 60851 | Зеленый | 2 | 0
11:29:27 | 60867 | Зеленый | 2 | 0
11:30:40 | 61346 | Зеленый | 1 | 0
11:30:58 | 61524 | Зеленый | 1 | 0
11:30:59 | 61543 | Зеленый | 2 | 0
11:31:51 | 61883 | Зеленый | 1 | 0
11:32:02 | 61981 | Красный | 2 | 0
11:32:03 | 61993 | Красный | 2 | 0
11:32:03 | 61995 | Красный | 2 | 0
11:32:03 | 61996 | Красный | 3 | 0
11:32:52 | 62212 | Красный | 1 | 0
11:34:17 | 62862 | Зеленый | 2 | 1
11:34:21 | 62903 | Зеленый | 2 | 1
11:34:39 | 63027 | Зеленый | 3 | 1
11:34:40 | 63049 | Зеленый | 3 | 1
11:35:24 | 63421 | Зеленый | 3 | 1
11:37:06 | 64265 | Красный | 1 | 0
11:37:07 | 64266 | Красный | 1 | 0
11:38:58 | 65242 | Зеленый | 1 | 1
11:38:59 | 65256 | Зеленый | 3 | 1
11:38:59 | 65266 | Зеленый | 3 | 1
11:39:03 | 65296 | Зеленый | 2 | 1
11:39:14 | 65386 | Зеленый | 1 | 1
11:43:39 | 67446 | Зеленый | 1 | 1
11:43:40 | 67468 | Зеленый | 1 | 1
11:43:42 | 67480 | Зеленый | 2 | 1
11:43:42 | 67484 | Зеленый | 2 | 1
11:43:43 | 67486 | Зеленый | 1 | 1
11:43:43 | 67495 | Зеленый | 2 | 1
11:44:58 | 67858 | Красный | 2 | 0
11:45:00 | 67972 | Красный | 2 | 0
11:45:17 | 68060 | Красный | 1 | 1
11:45:52 | 68316 | Зеленый | 2 | 2
11:45:52 | 68282 | Зеленый | 1 | 2
11:45:52 | 68345 | Зеленый | 2 | 2
11:45:57 | 68370 | Зеленый | 2 | 2
11:47:55 | 69264 | Зеленый | 1 | 2
11:58:02 | 73267 | Зеленый | 3 | 0
11:58:03 | 73270 | Зеленый | 3 | 0
11:58:03 | 73280 | Зеленый | 3 | 0
11:58:04 | 73494 | Зеленый | 3 | 0
11:58:06 | 73509 | Зеленый | 4 | 1
11:58:07 | 73513 | Зеленый | 3 | 1
11:58:08 | 73519 | Зеленый | 3 | 1
12:01:58 | 75158 | Зеленый | 4 | 1
12:01:58 | 74843 | Зеленый | 3 | 1
12:01:59 | 74857 | Зеленый | 3 | 1
12:01:59 | 74856 | Зеленый | 3 | 1
12:02:02 | 75178 | Зеленый | 4 | 1
12:02:10 | 75252 | Зеленый | 1 | 1
12:02:11 | 75255 | Зеленый | 2 | 1
12:02:13 | 75280 | Зеленый | 3 | 1
12:02:13 | 75287 | Зеленый | 2 | 1
12:02:14 | 75288 | Зеленый | 3 | 1
12:02:14 | 75290 | Зеленый | 3 | 1
12:02:15 | 75305 | Зеленый | 3 | 1
12:04:39 | 76697 | Красный | 2 | 1
12:04:39 | 76685 | Красный | 2 | 1
12:05:38 | 77155 | Красный | 1 | 1
12:05:39 | 77166 | Красный | 1 | 1
12:05:41 | 77197 | Красный | 1 | 1
12:06:41 | 77559 | Зеленый | 2 | 1
12:06:41 | 77554 | Зеленый | 2 | 1
12:07:17 | 77922 | Зеленый | 3 | 1
12:07:18 | 77927 | Зеленый | 3 | 1
12:07:19 | 77929 | Зеленый | 3 | 1
12:07:19 | 77935 | Зеленый | 3 | 1
12:07:19 | 77937 | Зеленый | 4 | 1
12:07:21 | 77944 | Зеленый | 4 | 2
12:09:38 | 79040 | Красный | 5 | 0
12:09:38 | 79036 | Красный | 5 | 0
12:09:41 | 79081 | Красный | 5 | 0
12:10:00 | 79237 | Зеленый | 4 | 0
12:10:01 | 79258 | Зеленый | 5 | 0
12:10:02 | 79274 | Зеленый | 6 | 0
12:10:03 | 79287 | Зеленый | 4 | 1
12:10:04 | 79295 | Зеленый | 4 | 2
12:10:04 | 79275 | Зеленый | 4 | 2
12:10:08 | 79341 | Зеленый | 4 | 0
12:10:12 | 79364 | Зеленый | 3 | 1
12:10:13 | 79396 | Зеленый | 3 | 1
12:10:14 | 79412 | Зеленый | 2 | 1
12:10:15 | 79418 | Зеленый | 2 | 1
12:11:06 | 79941 | Зеленый | 1 | 1
12:13:24 | 81142 | Красный | 5 | 0
12:13:24 | 81099 | Красный | 5 | 0
12:13:24 | 81150 | Красный | 5 | 0
12:13:24 | 81151 | Красный | 3 | 0
12:13:59 | 81487 | Зеленый | 3 | 0
12:14:00 | 81492 | Зеленый | 4 | 0
12:14:00 | 81503 | Зеленый | 4 | 0
12:14:02 | 81479 | Зеленый | 4 | 0
12:14:02 | 81526 | Зеленый | 4 | 0
12:14:04 | 81552 | Зеленый | 3 | 0
12:14:04 | 81562 | Зеленый | 3 | 0
12:14:05 | 81565 | Зеленый | 4 | 0
12:14:06 | 81589 | Зеленый | 3 | 0
12:17:03 | 82495 | Красный | 1 | 0
12:17:59 | 82796 | Зеленый | 2 | 0
12:18:01 | 82713 | Зеленый | 1 | 0
12:18:27 | 82953 | Зеленый | 4 | 2
12:18:27 | 82957 | Зеленый | 4 | 2
12:18:28 | 82964 | Зеленый | 3 | 1
12:18:29 | 82978 | Зеленый | 3 | 1
12:18:38 | 83057 | Зеленый | 2 | 1
12:18:38 | 83059 | Зеленый | 3 | 1
12:21:44 | 84456 | Красный | 2 | 0
12:21:46 | 84469 | Красный | 2 | 0
12:21:47 | 84481 | Красный | 1 | 0
12:22:13 | 84611 | Зеленый | 1 | 0
12:22:29 | 84725 | Зеленый | 3 | 2
12:22:31 | 84769 | Зеленый | 3 | 2
12:22:31 | 84770 | Зеленый | 3 | 1
12:22:33 | 84782 | Зеленый | 4 | 1
12:26:24 | 86048 | Зеленый | 3 | 0
12:26:25 | 86389 | Зеленый | 3 | 0
12:26:25 | 86373 | Зеленый | 3 | 0
12:26:25 | 86426 | Зеленый | 4 | 0
12:26:26 | 86432 | Зеленый | 2 | 0
12:26:28 | 86458 | Зеленый | 5 | 0
12:26:28 | 86457 | Зеленый | 5 | 0
12:26:28 | 86448 | Зеленый | 4 | 0
12:26:29 | 86444 | Зеленый | 5 | 0
12:26:29 | 86466 | Зеленый | 6 | 0
12:26:35 | 86531 | Зеленый | 5 | 1
12:29:28 | 87500 | Красный | 1 | 1
12:29:30 | 87508 | Красный | 2 | 0
12:29:46 | 87563 | Красный | 2 | 1
12:30:02 | 87622 | Красный | 2 | 0
12:30:02 | 87631 | Красный | 2 | 0
12:30:02 | 87633 | Красный | 2 | 0
12:30:02 | 87632 | Красный | 2 | 0
12:30:03 | 87637 | Красный | 2 | 0
12:33:55 | 89061 | Зеленый | 1 | 1
12:33:57 | 89113 | Зеленый | 1 | 1
12:33:58 | 89116 | Зеленый | 1 | 1
12:33:58 | 89119 | Зеленый | 2 | 1
12:33:59 | 89125 | Зеленый | 1 | 1
12:33:59 | 89127 | Зеленый | 2 | 2
12:36:53 | 89981 | Зеленый | 1 | 1
12:39:28 | 91253 | Красный | 2 | 0
12:40:27 | 91461 | Зеленый | 1 | 1
12:40:29 | 91672 | Зеленый | 1 | 1
12:41:00 | 91953 | Зеленый | 2 | 1
12:41:02 | 92026 | Зеленый | 2 | 1
12:41:03 | 91994 | Зеленый | 2 | 1
12:41:04 | 92048 | Зеленый | 4 | 1
12:42:09 | 92501 | Зеленый | 1 | 1
12:44:06 | 93392 | Зеленый | 2 | 0
12:44:07 | 93419 | Зеленый | 3 | 0
12:44:08 | 93427 | Зеленый | 2 | 0
12:44:08 | 93431 | Зеленый | 2 | 0
12:44:08 | 92953 | Зеленый | 2 | 0
12:44:09 | 93434 | Зеленый | 3 | 0
12:44:09 | 93442 | Зеленый | 2 | 0
12:44:09 | 93448 | Зеленый | 2 | 0
12:44:10 | 93450 | Зеленый | 2 | 0
12:44:10 | 93456 | Зеленый | 3 | 0
12:44:10 | 93458 | Зеленый | 3 | 0
12:44:11 | 93468 | Зеленый | 2 | 0
12:47:36 | 94997 | Зеленый | 1 | 0
12:48:49 | 95678 | Зеленый | 2 | 0
12:49:06 | 95743 | Зеленый | 3 | 0
12:49:07 | 95692 | Зеленый | 3 | 1
12:49:07 | 95754 | Зеленый | 2 | 1
12:49:10 | 95811 | Зеленый | 3 | 0
12:49:11 | 95817 | Зеленый | 3 | 0
12:50:25 | 96197 | Красный | 1 | 0
12:51:08 | 96632 | Зеленый | 4 | 0
12:51:08 | 96521 | Зеленый | 4 | 0
12:51:08 | 96203 | Зеленый | 4 | 0
12:51:09 | 96643 | Зеленый | 4 | 0
12:51:09 | 96649 | Зеленый | 5 | 0
12:51:10 | 96659 | Зеленый | 4 | 0
12:51:11 | 96660 | Зеленый | 4 | 0
12:51:11 | 96675 | Зеленый | 5 | 0
12:51:12 | 96685 | Зеленый | 4 | 0
12:51:15 | 96711 | Зеленый | 4 | 0
12:51:50 | 97057 | Зеленый | 1 | 1
12:51:51 | 97073 | Зеленый | 2 | 1
12:51:54 | 97110 | Зеленый | 1 | 1
12:55:50 | 99063 | Зеленый | 1 | 1
12:55:52 | 99082 | Зеленый | 2 | 0
12:55:52 | 99089 | Зеленый | 1 | 0
12:56:05 | 99209 | Зеленый | 1 | 0
12:56:06 | 99217 | Зеленый | 1 | 0
12:56:18 | 99323 | Зеленый | 1 | 0
12:57:03 | 99698 | Красный | 1 | 0
12:57:35 | 99873 | Красный | 1 | 1
12:58:53 | 100525 | Зеленый | 1 | 1
12:59:35 | 100884 | Зеленый | 1 | 2
13:01:14 | 101615 | Красный | 3 | 0
13:01:15 | 101625 | Красный | 4 | 0
13:01:15 | 101624 | Красный | 4 | 0
13:01:16 | 101639 | Красный | 3 | 0
13:01:17 | 101649 | Красный | 3 | 0
13:01:46 | 101750 | Зеленый | 3 | 1
13:01:47 | 101539 | Зеленый | 3 | 1
13:01:49 | 101925 | Зеленый | 3 | 1
13:01:49 | 101928 | Зеленый | 4 | 2
13:01:50 | 101938 | Зеленый | 4 | 1
13:01:51 | 101950 | Зеленый | 3 | 1
13:01:52 | 101956 | Зеленый | 3 | 1
13:01:52 | 101966 | Зеленый | 3 | 1
13:02:04 | 102073 | Зеленый | 1 | 1
