Time | ID | Traffic Light | Group | Vehicles
12:18:20 | 24876 | Красный | 3 | 0
12:19:40 | 25029 | Зеленый | 2 | 0
12:19:40 | 25014 | Зеленый | 2 | 0
12:19:46 | 25066 | Зеленый | 2 | 0
12:20:04 | 25097 | Зеленый | 3 | 0
12:20:05 | 25104 | Зеленый | 2 | 0
12:20:06 | 25112 | Зеленый | 4 | 0
12:20:08 | 25124 | Зеленый | 4 | 0
12:20:30 | 25198 | Зеленый | 1 | 1
12:23:30 | 25510 | Зеленый | 3 | 1
12:23:33 | 25514 | Зеленый | 4 | 0
12:23:35 | 25523 | Зеленый | 4 | 0
12:23:38 | 25532 | Зеленый | 4 | 1
12:23:41 | 25543 | Зеленый | 4 | 0
12:23:45 | 25547 | Зеленый | 5 | 0
12:23:46 | 25557 | Зеленый | 6 | 0
12:23:47 | 25558 | Зеленый | 7 | 0
12:23:49 | 25564 | Зеленый | 5 | 1
12:23:51 | 25567 | Зеленый | 4 | 1
12:23:51 | 25568 | Зеленый | 4 | 1
12:23:53 | 25576 | Зеленый | 3 | 1
12:23:53 | 25579 | Зеленый | 4 | 1
12:23:54 | 25582 | Зеленый | 5 | 1
12:23:57 | 25594 | Зеленый | 5 | 1
12:23:57 | 25595 | Зеленый | 6 | 1
12:23:58 | 25598 | Зеленый | 5 | 1
12:26:10 | 26118 | Зеленый | 5 | 1
12:26:16 | 26130 | Зеленый | 3 | 1
12:26:18 | 26132 | Зеленый | 4 | 1
12:30:17 | 26447 | Зеленый | 1 | 0
12:40:29 | 27356 | Красный | 3 | 0
12:40:30 | 27358 | Красный | 3 | 0
12:40:33 | 27351 | Красный | 2 | 0
12:40:35 | 27363 | Красный | 3 | 0
12:40:38 | 27366 | Красный | 1 | 0
12:40:41 | 27367 | Зеленый | 1 | 0
12:40:44 | 27368 | Зеленый | 2 | 0
12:40:47 | 27369 | Зеленый | 2 | 0
12:45:40 | 27676 | Зеленый | 1 | 1
12:49:48 | 28018 | Красный | 1 | 0
12:55:45 | 28695 | Зеленый | 2 | 0
12:55:57 | 28708 | Зеленый | 2 | 0
12:55:59 | 28714 | Зеленый | 2 | 0
12:58:23 | 28901 | Зеленый | 2 | 0
13:01:48 | 29172 | Красный | 3 | 0
13:02:38 | 29282 | Зеленый | 2 | 0
13:02:43 | 29311 | Зеленый | 3 | 0
13:03:22 | 29426 | Зеленый | 2 | 0
13:11:19 | 30395 | Красный | 3 | 0
13:11:22 | 30430 | Красный | 4 | 0
13:11:30 | 30450 | Красный | 5 | 0
13:11:57 | 30540 | Зеленый | 2 | 0
13:11:58 | 30417 | Зеленый | 2 | 0
13:12:03 | 30570 | Зеленый | 1 | 0
13:12:07 | 30580 | Зеленый | 2 | 0
13:14:32 | 30904 | Зеленый | 1 | 0
13:15:32 | 31120 | Зеленый | 1 | 0
13:27:19 | 32549 | Зеленый | 1 | 0
13:27:22 | 32558 | Зеленый | 2 | 1
13:27:24 | 32568 | Зеленый | 2 | 1
13:32:54 | 33095 | Зеленый | 3 | 1
13:32:57 | 33000 | Зеленый | 3 | 1
13:32:58 | 33060 | Зеленый | 3 | 1
13:33:05 | 33122 | Зеленый | 4 | 1
13:33:22 | 33156 | Зеленый | 4 | 1
13:33:38 | 33204 | Зеленый | 2 | 1
13:37:24 | 33496 | Зеленый | 1 | 1
13:39:30 | 33634 | Зеленый | 1 | 1
13:39:31 | 33635 | Зеленый | 1 | 1
13:50:53 | 34991 | Зеленый | 2 | 0
13:50:53 | 35001 | Зеленый | 2 | 0
13:51:03 | 35059 | Зеленый | 2 | 0
13:51:05 | 35064 | Зеленый | 2 | 0
13:51:09 | 35082 | Зеленый | 2 | 1
13:51:41 | 35228 | Зеленый | 2 | 1
13:51:46 | 35253 | Зеленый | 3 | 1
13:51:51 | 35281 | Зеленый | 3 | 1
13:53:56 | 35718 | Зеленый | 1 | 1
13:54:02 | 35752 | Зеленый | 2 | 1
13:54:10 | 35778 | Зеленый | 1 | 1
13:58:26 | 36276 | Зеленый | 2 | 1
13:58:26 | 36271 | Зеленый | 2 | 1
14:03:26 | 37032 | Зеленый | 1 | 1
14:03:35 | 37039 | Зеленый | 2 | 1
14:03:42 | 37049 | Зеленый | 2 | 1
14:03:53 | 37070 | Зеленый | 2 | 1
14:04:32 | 37103 | Зеленый | 1 | 1
14:04:33 | 37115 | Зеленый | 2 | 1
14:04:39 | 37123 | Зеленый | 2 | 1
14:06:31 | 37323 | Зеленый | 3 | 1
14:06:31 | 37322 | Зеленый | 3 | 1
14:07:20 | 37436 | Красный | 1 | 0
14:16:29 | 38138 | Красный | 4 | 0
14:16:33 | 38382 | Красный | 4 | 0
14:16:35 | 38232 | Красный | 4 | 0
14:16:35 | 38381 | Красный | 4 | 0
14:16:36 | 38386 | Красный | 4 | 0
14:16:36 | 38389 | Красный | 5 | 0
14:16:36 | 38388 | Красный | 5 | 0
14:16:44 | 38390 | Красный | 4 | 0
14:20:06 | 38789 | Зеленый | 2 | 1
14:20:33 | 38907 | Зеленый | 1 | 1
14:20:40 | 38937 | Зеленый | 4 | 2
14:20:42 | 38932 | Зеленый | 4 | 1
14:23:01 | 39229 | Зеленый | 1 | 1
14:23:05 | 39235 | Зеленый | 2 | 0
14:27:24 | 39782 | Зеленый | 3 | 1
14:27:27 | 39766 | Зеленый | 3 | 1
14:27:31 | 39814 | Зеленый | 1 | 1
14:27:32 | 39820 | Зеленый | 2 | 2
14:27:35 | 39828 | Зеленый | 2 | 1
14:36:19 | 41054 | Зеленый | 1 | 1
14:39:00 | 41478 | Зеленый | 2 | 1
14:39:01 | 41473 | Зеленый | 2 | 1
14:39:17 | 41658 | Зеленый | 2 | 1
14:42:17 | 41985 | Зеленый | 2 | 0
14:42:18 | 41990 | Зеленый | 2 | 0
14:42:19 | 41991 | Зеленый | 2 | 0
14:42:22 | 41993 | Зеленый | 2 | 0
14:42:25 | 41994 | Зеленый | 2 | 0
14:42:26 | 41995 | Зеленый | 2 | 0
14:42:29 | 41997 | Зеленый | 1 | 1
14:42:30 | 42000 | Зеленый | 3 | 1
14:42:33 | 42005 | Зеленый | 4 | 1
14:42:34 | 42009 | Зеленый | 3 | 1
14:42:38 | 42016 | Зеленый | 2 | 1
14:43:31 | 42189 | Зеленый | 2 | 1
14:46:56 | 42715 | Зеленый | 4 | 1
14:46:56 | 42706 | Зеленый | 4 | 1
14:47:05 | 42760 | Зеленый | 4 | 1
14:47:06 | 42767 | Зеленый | 4 | 1
14:47:08 | 42772 | Зеленый | 4 | 1
14:47:08 | 42774 | Зеленый | 5 | 1
14:47:12 | 42788 | Зеленый | 2 | 1
14:47:12 | 42790 | Зеленый | 3 | 1
14:47:15 | 42796 | Зеленый | 3 | 1
14:47:18 | 42814 | Зеленый | 4 | 1
14:47:20 | 42820 | Зеленый | 2 | 1
14:47:21 | 42825 | Зеленый | 4 | 1
14:52:59 | 43597 | Зеленый | 1 | 0
14:53:14 | 43641 | Зеленый | 2 | 0
14:53:16 | 43657 | Зеленый | 3 | 1
14:53:18 | 43671 | Зеленый | 3 | 1
14:53:22 | 43686 | Зеленый | 3 | 1
14:57:49 | 44190 | Зеленый | 3 | 0
14:57:51 | 44229 | Зеленый | 3 | 0
14:57:51 | 44231 | Зеленый | 4 | 0
14:57:54 | 44228 | Зеленый | 3 | 0
14:57:54 | 44236 | Зеленый | 4 | 0
14:57:56 | 44239 | Зеленый | 4 | 0
14:57:57 | 44240 | Зеленый | 4 | 0
14:59:48 | 44361 | Зеленый | 1 | 0
14:59:55 | 44584 | Зеленый | 2 | 0
14:59:57 | 44585 | Зеленый | 3 | 0
15:00:00 | 44596 | Зеленый | 4 | 0
15:00:04 | 44600 | Зеленый | 3 | 0
15:00:06 | 44603 | Зеленый | 3 | 0
15:00:16 | 44631 | Зеленый | 1 | 0
15:00:20 | 44640 | Зеленый | 1 | 0
15:01:47 | 44795 | Зеленый | 1 | 0
15:01:58 | 44889 | Зеленый | 2 | 0
15:08:23 | 45614 | Зеленый | 2 | 0
15:08:37 | 45837 | Зеленый | 1 | 1
15:15:21 | 46941 | Красный | 1 | 0
15:15:26 | 46953 | Красный | 1 | 1
15:15:32 | 46970 | Красный | 2 | 0
15:16:55 | 47327 | Зеленый | 2 | 1
15:16:57 | 47188 | Зеленый | 1 | 0
15:16:58 | 47334 | Зеленый | 2 | 0
15:17:01 | 47342 | Зеленый | 3 | 0
15:17:06 | 47361 | Зеленый | 2 | 0
15:17:14 | 47368 | Зеленый | 2 | 0
15:17:17 | 47371 | Зеленый | 2 | 0
15:25:38 | 48324 | Зеленый | 1 | 0
15:25:45 | 48421 | Зеленый | 1 | 0
15:34:54 | 49729 | Зеленый | 2 | 1
15:34:54 | 49728 | Зеленый | 2 | 1
15:34:57 | 49736 | Зеленый | 2 | 1
15:34:59 | 49734 | Зеленый | 3 | 2
15:35:01 | 49748 | Зеленый | 3 | 0
15:35:02 | 49752 | Зеленый | 5 | 1
15:35:04 | 49757 | Зеленый | 5 | 1
15:35:05 | 49762 | Зеленый | 5 | 0
15:35:07 | 49772 | Зеленый | 5 | 1
15:35:14 | 49807 | Зеленый | 6 | 1
15:35:18 | 49819 | Зеленый | 3 | 1
15:35:21 | 49840 | Зеленый | 4 | 1
15:35:22 | 49841 | Зеленый | 5 | 1
15:35:26 | 49860 | Зеленый | 1 | 1
15:36:58 | 50149 | Зеленый | 1 | 1
15:37:05 | 50172 | Зеленый | 2 | 2
15:37:10 | 50187 | Зеленый | 1 | 1
15:40:47 | 50736 | Зеленый | 2 | 0
15:40:52 | 50742 | Зеленый | 2 | 0
15:40:59 | 50711 | Зеленый | 1 | 1
15:41:01 | 50761 | Зеленый | 2 | 0
15:41:04 | 50769 | Зеленый | 2 | 1
15:41:07 | 50774 | Зеленый | 2 | 0
15:41:09 | 50777 | Зеленый | 2 | 0
15:42:29 | 51076 | Зеленый | 2 | 0
15:42:33 | 51096 | Зеленый | 4 | 0
15:42:33 | 51103 | Зеленый | 4 | 0
15:42:35 | 51109 | Зеленый | 3 | 0
15:42:40 | 51125 | Зеленый | 2 | 0
15:42:42 | 51100 | Зеленый | 1 | 0
15:42:47 | 51143 | Зеленый | 1 | 0
15:42:47 | 51146 | Зеленый | 2 | 0
15:42:54 | 51164 | Зеленый | 3 | 0
15:42:56 | 51169 | Зеленый | 2 | 0
15:46:43 | 51602 | Зеленый | 3 | 1
15:46:45 | 51605 | Зеленый | 3 | 2
15:46:46 | 51610 | Зеленый | 1 | 1
15:46:54 | 51627 | Зеленый | 1 | 1
15:51:05 | 52120 | Зеленый | 1 | 0
15:51:09 | 52155 | Зеленый | 1 | 0
15:51:11 | 52161 | Зеленый | 1 | 0
15:51:19 | 52183 | Зеленый | 1 | 0
15:55:53 | 53082 | Зеленый | 1 | 1
15:56:04 | 53122 | Зеленый | 2 | 2
16:01:50 | 53912 | Зеленый | 2 | 1
16:01:53 | 53934 | Зеленый | 4 | 1
16:02:04 | 53985 | Зеленый | 6 | 1
16:02:09 | 54015 | Зеленый | 3 | 1
16:04:35 | 54404 | Зеленый | 1 | 1
16:04:38 | 54411 | Зеленый | 2 | 2
16:04:44 | 54423 | Зеленый | 2 | 1
16:04:45 | 54431 | Зеленый | 2 | 1
16:05:36 | 54587 | Зеленый | 4 | 1
16:08:19 | 55018 | Зеленый | 3 | 0
16:08:19 | 54982 | Зеленый | 3 | 0
16:08:20 | 55024 | Зеленый | 2 | 0
16:08:22 | 55044 | Зеленый | 2 | 0
16:08:22 | 55048 | Зеленый | 3 | 0
16:08:25 | 55053 | Зеленый | 2 | 0
16:08:28 | 55057 | Зеленый | 3 | 1
16:08:29 | 55058 | Зеленый | 3 | 1
16:08:30 | 55059 | Зеленый | 3 | 1
16:08:34 | 55069 | Зеленый | 4 | 0
16:15:44 | 56368 | Зеленый | 5 | 0
16:15:46 | 56379 | Зеленый | 5 | 1
16:16:05 | 56441 | Зеленый | 5 | 0
16:16:08 | 56458 | Зеленый | 3 | 1
16:16:35 | 56605 | Зеленый | 6 | 0
16:16:37 | 56607 | Зеленый | 5 | 0
16:16:37 | 56611 | Зеленый | 6 | 0
16:16:44 | 56588 | Зеленый | 4 | 2
16:16:50 | 56669 | Зеленый | 3 | 1
16:16:51 | 56675 | Зеленый | 3 | 1
16:16:53 | 56682 | Зеленый | 5 | 1
16:16:55 | 56690 | Зеленый | 4 | 1
16:16:56 | 56692 | Зеленый | 3 | 1
16:17:05 | 56709 | Зеленый | 5 | 1
16:17:06 | 56725 | Зеленый | 5 | 1
16:17:16 | 56762 | Зеленый | 3 | 1
16:17:16 | 56761 | Зеленый | 3 | 1
16:17:17 | 56766 | Зеленый | 5 | 1
16:17:19 | 56777 | Зеленый | 5 | 1
16:17:47 | 56930 | Зеленый | 3 | 1
16:17:48 | 56935 | Зеленый | 4 | 1
16:17:50 | 56944 | Зеленый | 3 | 1
16:17:53 | 56959 | Зеленый | 3 | 1
16:17:56 | 56976 | Зеленый | 1 | 1
16:18:02 | 56999 | Зеленый | 2 | 1
16:18:10 | 57023 | Зеленый | 6 | 1
16:18:11 | 57041 | Зеленый | 5 | 1
16:18:12 | 57044 | Зеленый | 5 | 1
16:18:12 | 57046 | Зеленый | 5 | 1
16:18:14 | 57057 | Зеленый | 2 | 0
16:18:15 | 57065 | Зеленый | 2 | 0
16:18:15 | 57069 | Зеленый | 2 | 0
16:18:16 | 57018 | Зеленый | 4 | 0
16:18:18 | 57088 | Зеленый | 3 | 0
16:18:20 | 57097 | Зеленый | 4 | 0
16:18:26 | 57125 | Зеленый | 3 | 0
16:18:26 | 57132 | Зеленый | 3 | 0
16:18:29 | 57144 | Зеленый | 4 | 0
16:18:30 | 57149 | Зеленый | 3 | 0
16:18:33 | 57154 | Зеленый | 1 | 0
16:21:31 | 57547 | Зеленый | 3 | 0
16:21:35 | 57563 | Зеленый | 4 | 0
16:21:37 | 57569 | Зеленый | 4 | 0
16:21:39 | 57575 | Зеленый | 4 | 0
16:21:41 | 57580 | Зеленый | 1 | 0
16:21:41 | 57583 | Зеленый | 2 | 0
16:21:42 | 57585 | Зеленый | 2 | 0
16:21:45 | 57593 | Зеленый | 2 | 0
16:21:48 | 57601 | Зеленый | 3 | 0
16:21:50 | 57607 | Зеленый | 3 | 0
16:21:55 | 57624 | Зеленый | 3 | 0
16:21:59 | 57632 | Зеленый | 4 | 0
16:22:01 | 57642 | Зеленый | 5 | 0
16:22:04 | 57648 | Зеленый | 4 | 0
16:23:44 | 57981 | Зеленый | 5 | 1
16:23:46 | 57968 | Зеленый | 4 | 1
16:24:03 | 58056 | Зеленый | 5 | 0
16:24:10 | 58080 | Зеленый | 6 | 0
16:24:52 | 58204 | Красный | 6 | 0
16:25:09 | 58262 | Красный | 6 | 1
16:25:25 | 58026 | Зеленый | 5 | 0
16:25:25 | 58176 | Зеленый | 5 | 0
16:25:26 | 58047 | Зеленый | 5 | 0
16:25:27 | 58077 | Зеленый | 5 | 0
16:25:29 | 58032 | Зеленый | 5 | 0
16:25:36 | 58300 | Зеленый | 5 | 1
16:25:40 | 58305 | Зеленый | 6 | 1
16:27:47 | 58662 | Зеленый | 2 | 1
16:27:53 | 58716 | Зеленый | 4 | 1
16:34:07 | 59585 | Зеленый | 3 | 0
16:34:08 | 59584 | Зеленый | 2 | 0
16:34:13 | 59244 | Зеленый | 2 | 0
16:34:13 | 59592 | Зеленый | 3 | 0
16:34:17 | 59599 | Зеленый | 2 | 0
16:34:19 | 59606 | Зеленый | 2 | 0
16:34:19 | 59612 | Зеленый | 3 | 0
16:34:20 | 59611 | Зеленый | 4 | 0
16:34:25 | 59618 | Зеленый | 1 | 1
16:36:34 | 59924 | Зеленый | 2 | 1
16:36:38 | 59996 | Зеленый | 2 | 1
16:36:50 | 60021 | Зеленый | 3 | 1
16:36:55 | 60039 | Зеленый | 2 | 1
16:36:56 | 60043 | Зеленый | 2 | 1
16:38:02 | 60244 | Зеленый | 1 | 1
16:38:09 | 60265 | Зеленый | 3 | 1
16:38:09 | 60258 | Зеленый | 2 | 1
16:38:11 | 60269 | Зеленый | 2 | 1
16:38:12 | 60272 | Зеленый | 2 | 1
16:38:13 | 60276 | Зеленый | 3 | 1
16:38:35 | 60301 | Зеленый | 3 | 1
16:38:38 | 60362 | Зеленый | 2 | 1
16:38:48 | 60383 | Зеленый | 3 | 1
16:38:51 | 60395 | Зеленый | 1 | 1
16:42:50 | 60855 | Зеленый | 1 | 0
16:42:56 | 60898 | Зеленый | 1 | 0
16:43:30 | 60959 | Зеленый | 3 | 0
16:43:44 | 61031 | Зеленый | 3 | 0
16:43:46 | 61038 | Зеленый | 2 | 0
16:43:57 | 61064 | Зеленый | 1 | 0
16:44:05 | 61086 | Зеленый | 2 | 0
16:44:06 | 61095 | Зеленый | 2 | 1
16:45:40 | 61352 | Зеленый | 1 | 0
16:45:58 | 61411 | Зеленый | 2 | 1
16:46:20 | 61493 | Зеленый | 2 | 1
16:46:31 | 61516 | Зеленый | 2 | 1
16:51:17 | 62036 | Зеленый | 4 | 0
16:51:25 | 62260 | Зеленый | 3 | 0
16:51:25 | 62282 | Зеленый | 3 | 0
16:51:40 | 62351 | Зеленый | 5 | 0
16:51:42 | 62411 | Зеленый | 2 | 0
16:51:43 | 62420 | Зеленый | 3 | 0
16:51:45 | 62430 | Зеленый | 3 | 0
16:51:50 | 62448 | Зеленый | 3 | 0
16:51:53 | 62451 | Зеленый | 2 | 0
16:51:57 | 62466 | Зеленый | 3 | 0
16:52:13 | 62538 | Зеленый | 2 | 0
16:52:14 | 62540 | Зеленый | 3 | 0
16:52:20 | 62494 | Зеленый | 1 | 0
16:55:42 | 63132 | Зеленый | 2 | 2
16:55:48 | 63154 | Зеленый | 1 | 1
16:56:01 | 63216 | Зеленый | 2 | 1
16:56:03 | 63226 | Зеленый | 3 | 1
16:56:04 | 63234 | Зеленый | 3 | 1
16:56:06 | 63238 | Зеленый | 2 | 1
16:56:08 | 63255 | Зеленый | 1 | 1
16:56:09 | 63261 | Зеленый | 2 | 1
16:56:09 | 63263 | Зеленый | 3 | 1
16:56:11 | 63274 | Зеленый | 2 | 1
16:56:14 | 63280 | Зеленый | 1 | 1
16:56:16 | 63293 | Зеленый | 2 | 1
16:56:17 | 63289 | Зеленый | 2 | 1
16:56:18 | 63301 | Зеленый | 3 | 1
16:56:28 | 63337 | Зеленый | 3 | 1
16:56:29 | 63341 | Зеленый | 3 | 1
16:56:31 | 63346 | Зеленый | 2 | 1
16:56:31 | 63348 | Зеленый | 2 | 1
16:56:32 | 63353 | Зеленый | 3 | 1
16:56:36 | 63361 | Зеленый | 1 | 1
16:56:37 | 63363 | Зеленый | 2 | 1
16:56:38 | 63364 | Зеленый | 2 | 1
16:56:39 | 63377 | Зеленый | 2 | 1
16:56:43 | 63389 | Зеленый | 2 | 1
16:56:44 | 63373 | Зеленый | 1 | 1
16:56:55 | 63417 | Зеленый | 1 | 1
16:56:57 | 63421 | Зеленый | 3 | 1
16:57:06 | 63441 | Зеленый | 2 | 1
16:57:11 | 63459 | Зеленый | 4 | 1
16:57:12 | 63457 | Зеленый | 3 | 1
16:57:12 | 63468 | Зеленый | 4 | 1
16:57:15 | 63481 | Зеленый | 4 | 1
16:57:16 | 63493 | Зеленый | 4 | 1
16:57:16 | 63496 | Зеленый | 4 | 1
16:57:17 | 63500 | Зеленый | 5 | 1
16:57:23 | 63521 | Зеленый | 3 | 1
16:57:24 | 63525 | Зеленый | 4 | 1
17:02:34 | 64090 | Зеленый | 3 | 0
17:02:35 | 64086 | Зеленый | 3 | 0
17:02:37 | 64098 | Зеленый | 1 | 0
17:02:39 | 64105 | Зеленый | 2 | 0
17:02:39 | 64106 | Зеленый | 3 | 0
17:02:46 | 64125 | Зеленый | 1 | 0
17:02:49 | 64135 | Зеленый | 1 | 0
17:02:51 | 64139 | Зеленый | 2 | 0
17:02:52 | 64145 | Зеленый | 2 | 0
17:02:52 | 64148 | Зеленый | 3 | 0
17:02:54 | 64153 | Зеленый | 2 | 0
17:02:58 | 64157 | Зеленый | 2 | 0
17:04:40 | 64342 | Зеленый | 1 | 0
17:08:21 | 64691 | Зеленый | 1 | 1
17:08:52 | 64863 | Зеленый | 1 | 1
17:16:16 | 65710 | Зеленый | 1 | 1
17:16:16 | 65752 | Зеленый | 1 | 1
17:17:30 | 65972 | Зеленый | 1 | 0
17:18:54 | 66227 | Зеленый | 1 | 0
17:20:37 | 66571 | Зеленый | 1 | 1
17:20:40 | 66598 | Зеленый | 1 | 0
17:20:44 | 66609 | Зеленый | 3 | 1
17:25:44 | 67482 | Зеленый | 3 | 0
17:25:44 | 67469 | Зеленый | 2 | 0
17:25:47 | 67486 | Зеленый | 2 | 0
17:25:48 | 67490 | Зеленый | 3 | 0
17:25:49 | 67491 | Зеленый | 4 | 0
17:25:51 | 67494 | Зеленый | 3 | 0
17:25:54 | 67497 | Зеленый | 4 | 0
17:25:59 | 67507 | Зеленый | 2 | 0
17:25:59 | 67511 | Зеленый | 3 | 0
17:27:15 | 67684 | Зеленый | 1 | 1
17:27:50 | 67796 | Зеленый | 1 | 1
17:33:30 | 68712 | Зеленый | 1 | 0
17:33:37 | 68745 | Зеленый | 1 | 0
17:41:12 | 69819 | Зеленый | 4 | 1
17:41:12 | 69870 | Зеленый | 5 | 1
17:41:18 | 69886 | Зеленый | 6 | 0
17:41:20 | 69891 | Зеленый | 5 | 0
17:41:21 | 69894 | Зеленый | 6 | 0
17:41:28 | 69916 | Зеленый | 5 | 0
17:41:34 | 69921 | Зеленый | 3 | 0
17:41:45 | 69965 | Зеленый | 4 | 1
17:41:46 | 69970 | Зеленый | 5 | 1
17:41:55 | 69976 | Зеленый | 4 | 1
