Time | ID | Traffic Light | Group | Vehicles
13:36:57 | 35735 | Красный | 5 | 1
13:36:59 | 35745 | Красный | 4 | 1
13:37:01 | 35747 | Красный | 3 | 0
13:37:03 | 35759 | Красный | 3 | 1
13:37:08 | 35778 | Красный | 6 | 0
13:37:09 | 35784 | Красный | 6 | 0
13:37:09 | 35786 | Красный | 7 | 0
13:37:10 | 35789 | Красный | 5 | 0
13:37:11 | 35792 | Красный | 5 | 0
13:37:40 | 35886 | Красный | 3 | 1
13:37:59 | 35698 | Зеленый | 3 | 1
13:38:01 | 35906 | Зеленый | 3 | 0
13:38:02 | 35917 | Зеленый | 3 | 0
13:38:16 | 35988 | Зеленый | 3 | 0
13:38:26 | 36027 | Зеленый | 3 | 2
13:43:44 | 37017 | Зеленый | 1 | 2
13:47:04 | 37430 | Зеленый | 3 | 0
13:47:21 | 37615 | Зеленый | 2 | 0
13:49:38 | 38052 | Зеленый | 3 | 2
13:49:40 | 38063 | Зеленый | 3 | 1
13:49:42 | 38153 | Зеленый | 3 | 1
13:49:43 | 38157 | Зеленый | 3 | 2
13:50:24 | 38285 | Зеленый | 1 | 1
13:56:47 | 39474 | Зеленый | 5 | 0
13:56:48 | 39178 | Зеленый | 5 | 0
13:56:50 | 39486 | Зеленый | 4 | 0
13:56:52 | 39242 | Зеленый | 4 | 0
13:56:59 | 39516 | Зеленый | 3 | 0
13:57:01 | 39521 | Зеленый | 3 | 0
13:59:32 | 39985 | Зеленый | 1 | 1
13:59:36 | 40026 | Зеленый | 2 | 1
13:59:40 | 40037 | Зеленый | 2 | 1
13:59:43 | 40048 | Зеленый | 2 | 1
13:59:46 | 40060 | Зеленый | 2 | 1
14:05:57 | 40743 | Зеленый | 2 | 0
14:05:59 | 40739 | Зеленый | 2 | 0
14:06:17 | 41014 | Зеленый | 1 | 0
14:06:23 | 41029 | Зеленый | 1 | 0
14:07:10 | 41235 | Зеленый | 1 | 0
14:07:14 | 41258 | Зеленый | 2 | 1
14:07:21 | 41295 | Зеленый | 2 | 0
14:09:02 | 41709 | Зеленый | 1 | 0
14:11:13 | 42247 | Зеленый | 2 | 0
14:11:17 | 42306 | Зеленый | 3 | 0
14:11:18 | 42312 | Зеленый | 4 | 1
14:11:19 | 42283 | Зеленый | 3 | 1
14:11:33 | 42369 | Зеленый | 5 | 1
14:11:43 | 42403 | Зеленый | 3 | 0
14:11:47 | 42417 | Зеленый | 2 | 0
14:11:51 | 42444 | Красный | 3 | 1
14:11:56 | 42474 | Красный | 3 | 1
14:18:10 | 43447 | Зеленый | 1 | 2
14:18:53 | 43667 | Зеленый | 2 | 2
14:18:56 | 43675 | Зеленый | 2 | 2
14:20:24 | 43886 | Зеленый | 1 | 2
14:22:44 | 44147 | Красный | 2 | 2
14:25:18 | 44665 | Зеленый | 1 | 1
14:31:54 | 45788 | Красный | 2 | 1
14:33:25 | 46079 | Зеленый | 3 | 0
14:33:31 | 46180 | Зеленый | 4 | 1
14:33:32 | 46190 | Зеленый | 4 | 1
14:33:33 | 46152 | Зеленый | 5 | 1
14:33:33 | 46194 | Зеленый | 5 | 1
14:33:34 | 46201 | Зеленый | 3 | 1
14:33:36 | 46205 | Зеленый | 4 | 1
14:33:36 | 46206 | Зеленый | 4 | 1
14:33:37 | 46208 | Зеленый | 5 | 1
14:33:38 | 46209 | Зеленый | 2 | 1
14:33:39 | 46215 | Зеленый | 3 | 1
14:33:40 | 46219 | Зеленый | 2 | 1
14:33:41 | 46221 | Зеленый | 3 | 1
14:33:42 | 46226 | Зеленый | 3 | 1
14:33:43 | 46230 | Зеленый | 4 | 1
14:33:44 | 46235 | Зеленый | 5 | 1
14:33:44 | 46236 | Зеленый | 2 | 1
14:33:47 | 46244 | Зеленый | 4 | 1
14:33:47 | 46245 | Зеленый | 5 | 1
14:33:48 | 46250 | Зеленый | 6 | 1
14:33:48 | 46249 | Зеленый | 6 | 1
14:33:48 | 46247 | Зеленый | 6 | 1
14:33:48 | 46252 | Зеленый | 4 | 1
14:35:26 | 46505 | Зеленый | 2 | 2
14:35:31 | 46503 | Зеленый | 2 | 1
14:35:49 | 46604 | Зеленый | 3 | 1
14:35:50 | 46611 | Зеленый | 3 | 2
14:35:53 | 46622 | Зеленый | 2 | 2
14:36:23 | 46736 | Зеленый | 2 | 2
14:39:06 | 47247 | Зеленый | 1 | 1
14:39:29 | 47320 | Красный | 2 | 1
14:39:29 | 47313 | Красный | 2 | 1
14:41:10 | 47526 | Красный | 4 | 1
14:41:29 | 47597 | Красный | 4 | 0
14:42:35 | 47824 | Зеленый | 4 | 4
14:42:35 | 47816 | Зеленый | 4 | 4
14:42:38 | 47854 | Зеленый | 4 | 4
14:42:39 | 47747 | Зеленый | 3 | 2
14:42:40 | 47862 | Зеленый | 5 | 3
14:42:42 | 47872 | Зеленый | 4 | 2
14:42:44 | 47883 | Зеленый | 4 | 2
14:42:45 | 47887 | Зеленый | 4 | 2
14:42:45 | 47888 | Зеленый | 5 | 2
14:42:46 | 47892 | Зеленый | 6 | 2
14:42:46 | 47891 | Зеленый | 5 | 2
14:42:48 | 47898 | Зеленый | 4 | 2
14:42:49 | 47911 | Зеленый | 5 | 1
14:42:49 | 47908 | Зеленый | 5 | 1
14:42:50 | 47915 | Зеленый | 5 | 1
14:42:56 | 47943 | Зеленый | 2 | 1
14:42:57 | 47948 | Зеленый | 3 | 1
14:42:57 | 47956 | Зеленый | 4 | 1
14:43:00 | 47966 | Зеленый | 4 | 1
14:44:10 | 48172 | Зеленый | 2 | 2
14:44:14 | 48259 | Зеленый | 3 | 2
14:44:18 | 48274 | Зеленый | 3 | 2
14:45:06 | 48469 | Зеленый | 1 | 1
14:46:45 | 48640 | Зеленый | 1 | 1
14:51:49 | 49184 | Зеленый | 1 | 0
14:58:54 | 50804 | Красный | 3 | 1
14:58:55 | 50807 | Красный | 4 | 1
14:58:56 | 50808 | Красный | 3 | 1
14:59:00 | 50818 | Красный | 3 | 1
15:00:45 | 51116 | Зеленый | 2 | 0
15:00:52 | 51137 | Зеленый | 3 | 2
15:00:56 | 51104 | Зеленый | 1 | 2
15:00:56 | 51151 | Зеленый | 2 | 2
15:00:58 | 51157 | Зеленый | 3 | 1
15:01:00 | 51164 | Зеленый | 2 | 1
15:02:10 | 51451 | Зеленый | 1 | 3
15:02:16 | 51513 | Зеленый | 1 | 2
15:02:20 | 51530 | Зеленый | 2 | 3
15:02:42 | 51640 | Зеленый | 1 | 2
15:04:17 | 52112 | Зеленый | 1 | 2
15:07:36 | 52788 | Красный | 6 | 1
15:07:51 | 52812 | Красный | 7 | 0
15:07:51 | 52811 | Красный | 7 | 0
15:07:51 | 52793 | Красный | 7 | 0
15:07:52 | 52816 | Красный | 7 | 0
15:08:04 | 52856 | Красный | 2 | 1
15:09:12 | 53175 | Красный | 7 | 1
15:09:12 | 53054 | Красный | 7 | 1
15:09:13 | 53182 | Красный | 9 | 1
15:09:16 | 53198 | Зеленый | 8 | 1
15:09:16 | 53202 | Зеленый | 10 | 1
15:09:16 | 53201 | Зеленый | 8 | 1
15:09:18 | 53215 | Зеленый | 6 | 0
15:09:19 | 53223 | Зеленый | 7 | 0
15:09:20 | 53233 | Зеленый | 7 | 0
15:09:22 | 53241 | Зеленый | 6 | 0
15:09:27 | 53251 | Зеленый | 4 | 1
15:09:27 | 53236 | Зеленый | 4 | 1
15:09:28 | 53141 | Зеленый | 4 | 1
15:09:29 | 53263 | Зеленый | 4 | 0
15:09:31 | 53268 | Зеленый | 3 | 1
15:09:31 | 53272 | Зеленый | 5 | 1
15:09:33 | 53284 | Зеленый | 5 | 1
15:09:36 | 53304 | Зеленый | 4 | 1
15:09:39 | 53325 | Зеленый | 6 | 2
15:09:41 | 53332 | Зеленый | 5 | 1
15:09:41 | 53336 | Зеленый | 7 | 1
15:09:47 | 53359 | Зеленый | 4 | 1
15:09:48 | 53364 | Зеленый | 4 | 1
15:09:49 | 53363 | Зеленый | 5 | 1
15:09:52 | 53373 | Зеленый | 4 | 1
15:09:53 | 53375 | Зеленый | 3 | 1
15:11:16 | 53726 | Зеленый | 1 | 2
15:11:28 | 53824 | Зеленый | 3 | 2
15:11:32 | 53843 | Зеленый | 2 | 2
15:14:12 | 54390 | Зеленый | 3 | 1
15:14:14 | 54448 | Зеленый | 3 | 2
15:14:23 | 54471 | Зеленый | 3 | 1
15:14:37 | 54554 | Зеленый | 3 | 1
15:14:38 | 54545 | Зеленый | 2 | 1
15:17:59 | 54902 | Зеленый | 5 | 0
15:18:04 | 54809 | Зеленый | 5 | 0
15:18:05 | 54817 | Зеленый | 5 | 0
15:18:05 | 54906 | Зеленый | 5 | 0
15:18:06 | 54979 | Зеленый | 5 | 0
15:18:13 | 55106 | Зеленый | 6 | 1
15:18:14 | 55109 | Зеленый | 6 | 1
15:18:15 | 55113 | Зеленый | 6 | 1
15:18:19 | 55134 | Зеленый | 7 | 1
15:18:19 | 55128 | Зеленый | 7 | 1
15:18:20 | 55140 | Зеленый | 6 | 1
15:18:22 | 55148 | Зеленый | 7 | 1
15:18:23 | 55150 | Зеленый | 8 | 1
15:18:23 | 55152 | Зеленый | 7 | 1
15:20:17 | 55660 | Зеленый | 1 | 2
15:22:16 | 56217 | Зеленый | 3 | 1
15:22:18 | 56246 | Зеленый | 3 | 2
15:22:31 | 56310 | Зеленый | 4 | 2
15:22:33 | 56319 | Зеленый | 3 | 2
15:26:51 | 56640 | Зеленый | 2 | 2
15:26:52 | 56959 | Зеленый | 2 | 2
15:26:55 | 57028 | Зеленый | 3 | 1
15:26:57 | 57035 | Зеленый | 3 | 1
15:26:58 | 57042 | Зеленый | 3 | 1
15:26:58 | 57044 | Зеленый | 4 | 1
15:27:04 | 57067 | Зеленый | 1 | 2
15:27:09 | 57086 | Зеленый | 1 | 2
15:27:36 | 57153 | Зеленый | 2 | 1
15:27:38 | 57137 | Зеленый | 2 | 1
15:27:42 | 57251 | Зеленый | 2 | 1
15:27:47 | 57278 | Зеленый | 2 | 2
15:27:50 | 57291 | Зеленый | 2 | 1
15:27:51 | 57296 | Зеленый | 1 | 1
15:27:52 | 57302 | Зеленый | 2 | 1
15:30:37 | 57979 | Зеленый | 1 | 2
15:32:18 | 58274 | Зеленый | 1 | 1
15:32:22 | 58294 | Красный | 2 | 2
15:35:20 | 58693 | Зеленый | 4 | 0
15:35:25 | 58875 | Зеленый | 6 | 1
15:35:26 | 58858 | Зеленый | 5 | 0
15:35:26 | 58735 | Зеленый | 5 | 1
15:35:29 | 58890 | Зеленый | 5 | 1
15:35:29 | 58611 | Зеленый | 4 | 0
15:35:31 | 58902 | Зеленый | 4 | 1
15:35:32 | 58911 | Зеленый | 3 | 1
15:35:33 | 58914 | Зеленый | 3 | 1
15:35:34 | 58918 | Зеленый | 3 | 1
15:35:35 | 58924 | Зеленый | 3 | 1
15:35:35 | 58925 | Зеленый | 2 | 2
15:35:36 | 58929 | Зеленый | 3 | 2
15:35:36 | 58930 | Зеленый | 3 | 2
15:35:37 | 58938 | Зеленый | 4 | 2
15:36:20 | 59143 | Зеленый | 1 | 1
15:37:55 | 59459 | Зеленый | 2 | 1
15:40:00 | 59764 | Зеленый | 1 | 1
15:43:31 | 60342 | Красный | 2 | 1
15:43:32 | 60510 | Красный | 2 | 2
15:43:46 | 60566 | Красный | 3 | 1
15:43:52 | 60590 | Красный | 2 | 0
15:45:55 | 60948 | Зеленый | 1 | 1
15:46:08 | 61000 | Зеленый | 2 | 2
15:51:20 | 61607 | Красный | 2 | 1
15:51:22 | 61610 | Красный | 3 | 1
15:51:32 | 61668 | Красный | 3 | 0
15:51:40 | 61706 | Красный | 4 | 0
15:52:14 | 61716 | Красный | 2 | 1
15:52:21 | 61830 | Красный | 2 | 1
15:52:23 | 61840 | Красный | 2 | 1
15:52:35 | 61705 | Зеленый | 2 | 1
15:54:06 | 62179 | Зеленый | 2 | 1
15:54:10 | 62189 | Зеленый | 2 | 1
15:54:11 | 62218 | Зеленый | 2 | 1
15:55:01 | 62390 | Зеленый | 3 | 1
15:55:05 | 62412 | Зеленый | 3 | 1
15:55:08 | 62420 | Зеленый | 1 | 2
15:55:10 | 62430 | Зеленый | 2 | 2
15:55:16 | 62459 | Зеленый | 2 | 2
15:55:17 | 62467 | Зеленый | 2 | 2
15:56:37 | 62902 | Зеленый | 3 | 2
15:56:40 | 62920 | Зеленый | 3 | 2
15:56:43 | 62931 | Зеленый | 4 | 1
15:56:44 | 62949 | Зеленый | 3 | 2
15:59:50 | 63692 | Красный | 2 | 3
16:06:03 | 64634 | Зеленый | 1 | 3
16:06:10 | 64671 | Зеленый | 1 | 2
16:07:50 | 64810 | Красный | 1 | 2
16:09:46 | 65056 | Зеленый | 3 | 0
16:09:47 | 65059 | Зеленый | 3 | 0
16:09:49 | 65062 | Зеленый | 3 | 0
16:09:59 | 65206 | Зеленый | 5 | 0
16:09:59 | 65207 | Зеленый | 5 | 0
16:10:00 | 65138 | Зеленый | 3 | 1
16:10:20 | 65247 | Зеленый | 3 | 3
16:11:01 | 65458 | Зеленый | 3 | 1
16:11:03 | 65477 | Зеленый | 4 | 2
16:11:03 | 65461 | Зеленый | 3 | 2
16:11:08 | 65511 | Зеленый | 3 | 1
16:11:11 | 65520 | Зеленый | 2 | 1
16:11:12 | 65524 | Зеленый | 3 | 1
16:11:15 | 65531 | Зеленый | 4 | 2
16:11:16 | 65498 | Зеленый | 3 | 2
16:11:17 | 65532 | Зеленый | 4 | 1
16:11:19 | 65543 | Зеленый | 3 | 1
