Time | ID | Traffic Light | Group | Vehicles
19:22:56 | 13411 | Зеленый | 1 | 1
19:23:08 | 13455 | Зеленый | 3 | 2
19:23:08 | 13456 | Зеленый | 4 | 2
19:23:17 | 13468 | Зеленый | 4 | 1
19:23:18 | 13470 | Зеленый | 4 | 2
19:25:53 | 13658 | Зеленый | 4 | 1
19:25:59 | 13659 | Красный | 4 | 1
19:28:51 | 13805 | Зеленый | 1 | 0
19:29:31 | 14087 | Зеленый | 1 | 0
19:29:37 | 14116 | Зеленый | 3 | 0
19:33:45 | 14552 | Зеленый | 1 | 1
19:40:50 | 15223 | Зеленый | 1 | 3
19:49:00 | 15825 | Зеленый | 1 | 1
19:54:33 | 16238 | Зеленый | 2 | 0
19:54:34 | 16247 | Зеленый | 2 | 0
19:58:05 | 16792 | Зеленый | 1 | 0
19:58:08 | 16800 | Зеленый | 1 | 0
19:58:36 | 16855 | Зеленый | 2 | 0
20:00:52 | 17221 | Красный | 3 | 0
20:01:04 | 17242 | Красный | 3 | 0
20:01:06 | 17245 | Красный | 1 | 0
20:06:01 | 17593 | Зеленый | 1 | 1
20:11:35 | 18134 | Зеленый | 3 | 1
20:11:39 | 18287 | Зеленый | 3 | 1
20:11:40 | 18288 | Зеленый | 2 | 1
20:11:42 | 18298 | Зеленый | 1 | 1
20:11:43 | 18302 | Зеленый | 3 | 1
20:11:44 | 18306 | Зеленый | 3 | 1
20:11:47 | 18314 | Зеленый | 3 | 1
20:11:49 | 18318 | Зеленый | 4 | 1
20:11:49 | 18320 | Зеленый | 5 | 1
20:11:53 | 18333 | Зеленый | 1 | 1
20:20:13 | 19160 | Зеленый | 1 | 0
20:25:19 | 19676 | Зеленый | 2 | 1
20:25:27 | 19693 | Зеленый | 3 | 1
20:25:35 | 19713 | Зеленый | 4 | 1
20:25:38 | 19732 | Зеленый | 3 | 1
20:25:40 | 19736 | Зеленый | 3 | 1
20:28:44 | 20038 | Зеленый | 2 | 0
20:28:51 | 20056 | Зеленый | 2 | 0
20:30:58 | 20365 | Зеленый | 2 | 1
20:31:00 | 20349 | Зеленый | 2 | 2
20:37:15 | 21158 | Зеленый | 4 | 0
20:37:20 | 20927 | Зеленый | 4 | 0
20:37:20 | 21003 | Зеленый | 4 | 0
20:37:22 | 21076 | Зеленый | 3 | 1
20:37:23 | 21188 | Зеленый | 4 | 1
20:37:24 | 21193 | Зеленый | 4 | 1
20:37:31 | 21208 | Зеленый | 5 | 1
20:37:33 | 21212 | Зеленый | 4 | 1
20:37:36 | 21221 | Зеленый | 5 | 1
20:44:10 | 22214 | Красный | 1 | 1
20:45:54 | 22221 | Зеленый | 1 | 0
20:47:35 | 22484 | Зеленый | 1 | 1
20:48:08 | 22568 | Зеленый | 1 | 1
20:48:14 | 22581 | Зеленый | 1 | 1
20:50:45 | 22977 | Зеленый | 2 | 0
20:58:35 | 23735 | Зеленый | 1 | 1
21:05:16 | 24289 | Зеленый | 1 | 1
21:13:35 | 24938 | Зеленый | 1 | 1
21:14:46 | 25104 | Зеленый | 1 | 1
21:20:10 | 25912 | Зеленый | 2 | 1
21:20:13 | 25649 | Зеленый | 2 | 1
21:24:33 | 26429 | Зеленый | 1 | 1
21:29:08 | 26840 | Зеленый | 1 | 1
21:36:22 | 28217 | Красный | 5 | 0
21:36:25 | 28227 | Красный | 5 | 0
21:38:08 | 28496 | Зеленый | 3 | 2
21:38:09 | 28502 | Зеленый | 5 | 2
21:38:11 | 28511 | Зеленый | 3 | 1
21:38:13 | 28472 | Зеленый | 2 | 1
21:38:13 | 28528 | Зеленый | 3 | 1
21:38:13 | 28518 | Зеленый | 3 | 1
21:38:14 | 28532 | Зеленый | 2 | 1
21:38:15 | 28537 | Зеленый | 3 | 1
21:38:25 | 28558 | Зеленый | 3 | 1
21:38:26 | 28559 | Зеленый | 3 | 1
21:38:28 | 28568 | Зеленый | 4 | 1
21:39:32 | 28717 | Зеленый | 1 | 2
21:40:18 | 28909 | Зеленый | 2 | 1
21:40:19 | 28918 | Зеленый | 2 | 1
21:40:20 | 28920 | Зеленый | 3 | 1
21:40:22 | 28931 | Зеленый | 3 | 1
21:42:04 | 29223 | Зеленый | 4 | 1
21:42:13 | 29237 | Зеленый | 4 | 1
21:49:00 | 30097 | Зеленый | 2 | 1
21:49:04 | 30103 | Зеленый | 2 | 2
21:55:02 | 30593 | Зеленый | 1 | 0
21:56:35 | 30789 | Зеленый | 1 | 1
21:59:43 | 31219 | Зеленый | 2 | 1
21:59:57 | 31241 | Зеленый | 4 | 1
22:03:38 | 31671 | Зеленый | 2 | 0
22:03:43 | 31553 | Зеленый | 2 | 0
22:05:38 | 31856 | Зеленый | 1 | 1
22:06:55 | 31994 | Зеленый | 1 | 1
22:06:58 | 32013 | Зеленый | 3 | 1
22:09:29 | 32218 | Красный | 1 | 1
22:13:07 | 32697 | Зеленый | 1 | 1
22:14:23 | 32908 | Зеленый | 1 | 1
22:14:25 | 32913 | Зеленый | 2 | 1
22:16:31 | 33176 | Зеленый | 2 | 1
22:16:32 | 33183 | Зеленый | 2 | 1
22:21:13 | 33775 | Зеленый | 1 | 1
22:24:43 | 34368 | Зеленый | 1 | 1
22:24:51 | 34417 | Зеленый | 3 | 1
22:25:04 | 34444 | Зеленый | 2 | 1
22:25:20 | 34447 | Зеленый | 2 | 1
22:29:07 | 34766 | Зеленый | 3 | 0
22:29:11 | 34765 | Зеленый | 3 | 1
22:29:18 | 35069 | Зеленый | 4 | 1
22:29:26 | 35103 | Зеленый | 4 | 1
22:29:43 | 35156 | Зеленый | 3 | 1
